,CreditScore,Age,Balance,EstimatedSalary,Exited,Geography_Germany,Geography_Spain,Gender_Male,Tenure_1,Tenure_2,Tenure_3,Tenure_4,Tenure_5,Tenure_6,Tenure_7,Tenure_8,Tenure_9,Tenure_10,NumOfProducts_2,NumOfProducts_3,NumOfProducts_4,HasCrCard_1,IsActiveMember_1
195,807,-0.37395771201236494,1.5755330846666062,-1.7300295976162083,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
196,616,-0.66001848411627,-1.225847671409028,-0.9927168371703738,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
197,721,-0.18325053060976157,0.5006027488700967,1.0172718492928423,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
198,501,1.723821283416272,-1.225847671409028,-0.9084544344809342,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
199,521,-0.37395771201236494,0.3195477058643252,-1.5580857669064097,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
200,850,-0.8507256655188734,1.0346159179334784,-1.636514333728337,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
201,759,0.29351742289674687,0.46373302609612005,0.370712979412989,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
202,516,1.0563461485071604,-1.225847671409028,0.8008624308302812,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
203,711,-0.0878969399084599,0.8420029253965464,-1.4905048065433082,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
204,512,-0.5646648934149683,1.6056074735686883,-0.09423916592053427,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
205,550,-0.18325053060976157,-1.225847671409028,1.3838179003826072,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
206,608,0.19816383219544517,0.21280716107124775,1.7252410187234168,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
207,618,-0.4693113027136666,0.9370832677041423,0.9018657462286842,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
208,643,0.5795781950006519,-1.225847671409028,0.7376981027721351,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
209,671,0.5795781950006519,0.4790656802984016,1.0115943405422305,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
210,689,-0.5646648934149683,1.367573173800537,1.204912730995527,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
211,603,-0.7553720748175716,-1.225847671409028,1.214183155084734,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
212,620,0.19816383219544517,-1.225847671409028,-0.19541358908648992,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
213,676,-0.4693113027136666,-0.21461707964856713,-1.0336792368285013,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
214,572,-1.2321400283240802,0.6699511107747858,-0.6896988920348126,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
215,668,0.7702853764032553,0.4867163809684351,1.0062802619076607,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
216,695,0.6749317857019536,-0.4323046442176636,0.5723954792354867,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
217,730,-0.5646648934149683,-1.225847671409028,1.330021722597982,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
218,807,0.38887101359804854,0.46980954413708836,-1.1338011037779958,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
219,592,1.437760511312367,-1.225847671409028,-1.2407491968688078,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
220,726,-0.7553720748175716,0.6128151088880698,-0.03324202902805033,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
221,514,-0.8507256655188734,-1.225847671409028,0.4333339011971487,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
222,567,0.29351742289674687,-1.225847671409028,1.1806152541130082,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
223,850,-0.5646648934149683,-1.225847671409028,-1.655928805305314,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
224,671,0.5795781950006519,0.36987891788493854,0.1527138585002566,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
225,670,-0.18325053060976157,1.5077025136012832,1.7069502243760404,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
226,694,-0.8507256655188734,-1.225847671409028,-1.2716564068330878,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
227,547,0.007456650792841798,-0.03028705722492539,-0.24942295602052553,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1
228,751,1.0563461485071604,0.3269930992702748,-0.3979297176057851,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
229,594,-0.9460792562201751,0.8709825024946022,-0.6788963230879749,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
230,673,3.154125143935797,-1.225847671409028,0.20677174074643387,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
231,610,0.10281024149414347,-1.225847671409028,-0.6583065289491176,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
232,512,-0.18325053060976157,-1.225847671409028,0.9740412283745928,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
233,767,-1.8042615725318902,0.69282564157816,0.8702349799424656,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
234,585,2.677357190429289,0.600905684860316,-0.12075147983081841,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
235,763,0.29351742289674687,0.37943956911397975,-1.1585821687718605,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
236,712,-0.9460792562201751,-1.225847671409028,0.7700677277009675,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
237,539,0.38887101359804854,0.6368309301110707,-0.7700941548435521,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
238,668,0.6749317857019536,-1.225847671409028,-0.19200551882605368,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
239,703,-1.0414328469214766,0.07513413596944857,1.0906715170927883,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
240,662,-0.0878969399084599,-1.225847671409028,0.628949900321864,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
241,725,0.007456650792841798,0.6461795426903204,0.4166879324323764,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
242,703,-0.18325053060976157,0.472411705526368,-0.45092182799491787,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
243,659,2.677357190429289,0.6559208194358508,-0.9567280395117869,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
244,523,-0.4693113027136666,-1.225847671409028,-0.6618284971645814,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
245,635,0.10281024149414347,0.7534614832196005,0.5540655596363833,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
246,772,-1.2321400283240802,1.2166918877715798,-0.3595391511611813,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
247,545,-1.2321400283240802,-1.225847671409028,1.7310458149596473,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
248,634,-1.4228472097266835,0.4265127904520801,0.9996423586446564,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
249,739,1.437760511312367,0.8002696161776891,0.5969732668103787,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
250,771,-0.27860412131106327,0.021813066797011022,-0.004942821398890734,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
251,587,-0.4693113027136666,-1.225847671409028,-0.03751781042678849,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
252,681,3.821600278844909,-1.225847671409028,1.2325106402237302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
253,544,-0.18325053060976157,0.05202432720848248,-0.7395766323864736,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
254,696,-1.0414328469214766,-1.225847671409028,1.332401407353024,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
255,766,0.19816383219544517,-1.225847671409028,-1.1443181453322302,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
256,727,-0.4693113027136666,-1.225847671409028,1.7136355996111403,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
257,671,-0.4693113027136666,-0.6285706956697134,0.9881626620079291,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
258,693,-0.8507256655188734,0.8254980484546006,-0.8630689685875675,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
259,850,-0.0878969399084599,-0.3459432093834735,0.6953045883508363,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
260,732,0.29351742289674687,0.5170696415641207,-0.6045656481869331,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
261,726,0.865638967104557,0.37535970829077775,-0.6219523883844039,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
262,557,-0.66001848411627,1.7341415206747057,-1.4803917114769045,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
263,682,-1.2321400283240802,0.5476163493633577,0.20499841044815711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
264,738,-0.7553720748175716,0.04061126274112536,-1.4169255103654335,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
265,531,-0.27860412131106327,0.3646907824862948,0.4007603032893124,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
266,498,-0.4693113027136666,-1.225847671409028,0.842288421248872,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
267,651,-0.27860412131106327,-1.225847671409028,-1.498791534859094,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
268,549,0.007456650792841798,-1.225847671409028,-0.3274520974948218,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
269,791,-0.37395771201236494,-0.3854469874932972,1.0600597462515493,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
270,650,0.19816383219544517,-1.225847671409028,1.5912575505792326,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
271,733,-0.4693113027136666,0.3822797330693524,-0.896073465934424,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
272,811,-0.4693113027136666,1.1669546404041242,1.499792623771865,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
273,707,-0.8507256655188734,-1.225847671409028,-1.1638609477348718,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
274,712,-1.0414328469214766,1.1077865613891327,-0.10792848288479659,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
275,706,-0.18325053060976157,-1.225847671409028,0.187958754706007,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
276,756,2.2005892369227804,-1.225847671409028,-1.545729142960974,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
277,777,1.3424069206110654,-1.225847671409028,1.563318643045977,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
278,646,-0.37395771201236494,0.12085995826839654,1.1157730613707992,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
279,714,0.6749317857019536,-1.225847671409028,0.9055765589924837,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
280,782,0.007456650792841798,-1.225847671409028,-1.150118420428261,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
281,775,-0.9460792562201751,-1.225847671409028,-0.555514407041755,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
282,479,-0.37395771201236494,0.9974155559043847,-0.9188078455379458,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
283,807,0.29351742289674687,0.6697539773362041,-1.2903424531679113,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
284,799,-1.613554391129287,1.565849986326121,1.6092409073930385,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
285,675,0.10281024149414347,0.5885630480809471,-1.1392035185364646,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
286,602,-0.9460792562201751,0.43948561315055756,1.0631565533982459,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
287,475,-0.66001848411627,0.6817513901914223,0.012625286076585567,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
288,744,-1.2321400283240802,1.4394267094527238,1.4190154985062697,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
289,588,-0.4693113027136666,-1.225847671409028,-0.3653660314283864,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
290,703,0.29351742289674687,-0.21250166155438724,0.647324335762933,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
291,747,0.19816383219544517,0.28905340671095514,1.6491140600430851,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
292,583,-1.1367864376227785,-1.225847671409028,-0.8486658331417966,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
293,750,-0.4693113027136666,0.5823669678081236,0.8748630624967544,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
294,681,-0.0878969399084599,-1.225847671409028,0.21565352066848595,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
295,773,-1.3274936190253819,0.9522897885599486,-0.4596584097605606,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
296,714,-0.7553720748175716,0.7802536805048393,0.11383970394430667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
297,687,0.4842246042993502,-1.225847671409028,0.9696677207915411,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
298,511,1.819174874117574,1.1640716840681815,1.0869737460795645,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
299,627,-0.5646648934149683,-1.225847671409028,0.06342777348906611,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
300,694,-0.7553720748175716,-1.225847671409028,1.058990670484359,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
301,616,-0.27860412131106327,0.8947265039518838,-1.471585921488207,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
302,687,-0.37395771201236494,-1.225847671409028,-1.5607704547349148,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
303,712,-0.5646648934149683,-1.225847671409028,1.575372524488049,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
304,553,-0.5646648934149683,0.6666796573208574,-0.09824420057732124,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
305,667,-0.7553720748175716,0.6856525487511946,-1.2490973083573031,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
306,731,0.38887101359804854,-1.225847671409028,1.2162686179467892,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
307,629,-0.37395771201236494,1.2879609147648172,-1.18707665487964,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
308,614,1.0563461485071604,0.9715405900573598,0.47082893410222265,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
309,438,-0.7553720748175716,0.03065666517709707,-0.9590595567347027,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
310,652,3.9169538695462105,-1.225847671409028,1.5391496708791306,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
311,729,-0.8507256655188734,-0.20541094806679666,0.7828724661961834,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
312,642,-0.0878969399084599,-1.225847671409028,1.241115413363555,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
313,806,1.9145284648188756,0.9425613335014805,1.4386313347121353,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
314,744,-0.27860412131106327,1.239192826668178,-0.22391659580464546,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
315,474,-0.18325053060976157,-1.225847671409028,-0.7462475747509366,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
316,559,0.9609925578058587,1.131255697930018,0.35561532727656125,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
317,706,0.29351742289674687,-1.225847671409028,-1.241155577816746,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
318,628,-1.613554391129287,-1.225847671409028,-0.2549916096263324,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
319,429,-1.4228472097266835,0.30861577520397837,-0.9376060509277202,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
320,525,1.723821283416272,1.1135545575851657,-0.6197766766083656,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
321,680,-0.8507256655188734,1.0410546486339542,-1.4573942362917696,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
322,749,0.10281024149414347,1.0065748883283778,1.439203780617404,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
323,763,-0.7553720748175716,-1.225847671409028,-0.8639815433478496,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
324,734,-0.8507256655188734,-1.225847671409028,0.13128713175445625,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
325,716,-0.37395771201236494,1.0889295459556205,0.5919634956892416,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
326,594,-0.37395771201236494,-1.225847671409028,0.058956539721700625,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
327,644,0.6749317857019536,0.3037999495434043,0.15077672381474932,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
328,671,-0.37395771201236494,1.0956588481391443,1.372375763987538,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
329,664,-1.2321400283240802,0.6372098109637597,-0.08599034562642192,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
330,656,1.0563461485071604,-1.225847671409028,-0.4859669245818488,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
331,667,0.10281024149414347,1.1221569479773936,-1.4072457491981576,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
332,663,0.4842246042993502,0.6497824367548075,0.7753745029552146,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
333,584,-0.8507256655188734,0.5694098516762973,1.3508087080055435,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
334,626,-0.18325053060976157,0.5093973042971696,-1.6431266751602134,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
335,485,-0.9460792562201751,1.6930701310504361,0.29106179194709375,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
336,659,-0.66001848411627,1.193023534267965,1.296563372331092,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
337,649,-0.5646648934149683,-1.225847671409028,-1.7055003253534582,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
338,805,0.007456650792841798,1.4229867423015303,-1.495113065636722,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
339,716,0.007456650792841798,0.622098971947655,-0.9835712661066778,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
340,642,0.10281024149414347,0.8497028292906814,-0.24328968155979588,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
341,659,-0.7553720748175716,0.6708366085375211,1.069144455812559,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
342,545,0.7702853764032553,-1.225847671409028,-1.0628174637446963,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
343,543,-1.613554391129287,-1.225847671409028,0.47814500839516255,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
344,718,-1.3274936190253819,-1.225847671409028,-1.2121893281181424,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
345,840,0.38887101359804854,-1.225847671409028,-0.15965345678799656,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
346,630,-0.4693113027136666,0.4880440666637291,0.6639949969087953,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
347,643,1.9145284648188756,1.5040717323674355,-1.1810339771129095,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
348,654,-0.66001848411627,0.6094301835036406,0.45303546517679827,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
349,582,0.007456650792841798,-1.225847671409028,0.5182390013549574,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
350,659,-0.66001848411627,0.49857483879011644,0.04045725125512062,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
351,762,0.007456650792841798,0.0767256278760481,-1.4149529021183602,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
352,568,-0.66001848411627,1.4891381531749663,-0.6634602809966101,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
353,670,-1.3274936190253819,-1.225847671409028,-0.3778855903110142,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
354,613,0.5795781950006519,1.7847163447495011,0.8196136859179831,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
355,539,-0.8507256655188734,-1.225847671409028,1.0588061731862153,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
356,850,1.723821283416272,0.8060098854754502,0.5600692860413943,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
357,522,-0.4693113027136666,0.8005605082029134,1.289538389911001,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
358,737,0.19816383219544517,0.4082882047329125,0.4078944886342236,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
359,520,1.819174874117574,-1.225847671409028,-1.1702835751683742,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
360,706,-1.0414328469214766,-1.225847671409028,1.4163937588605433,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
361,643,0.5795781950006519,1.1917283836035912,-1.700127471896294,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
362,648,1.0563461485071604,0.4175010677003907,1.555497418280739,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
363,443,-0.9460792562201751,0.3612786110168585,-1.5502266341194986,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
364,640,2.7727107811305904,-1.225847671409028,1.7285212798282117,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
365,628,-0.5646648934149683,-1.225847671409028,1.5320233105845649,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
366,540,0.29351742289674687,0.1728607142156007,1.2603965113046451,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
367,460,-0.37395771201236494,0.4208241284447445,1.5519571916144694,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
368,636,-0.4693113027136666,-0.5830722980450317,-0.8099462668026702,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
369,593,-0.9460792562201751,1.2145269459111219,-1.1491660248562212,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
370,801,0.29351742289674687,1.0491630835321097,-1.5561755851720922,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
371,640,3.4401859160397024,0.4779607714158137,0.23194371047755366,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
372,611,-0.7553720748175716,0.5032339193263549,1.4502033669429384,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
373,802,-0.7553720748175716,0.7777608239977651,1.5227174129337917,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
374,717,-0.37395771201236494,-0.2887527153267429,1.2584272069677178,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
375,769,0.007456650792841798,-1.225847671409028,-1.3750220179857648,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
376,745,0.5795781950006519,0.6530364206601136,0.3876143925990369,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
377,572,-0.37395771201236494,1.2165276099060949,0.48747316396691814,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
378,629,-0.8507256655188734,-0.6807075217708655,-1.4001555580251883,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
379,687,0.007456650792841798,-1.225847671409028,1.531281669701828,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
380,483,1.0563461485071604,-1.225847671409028,0.19006178045883704,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
381,690,-0.27860412131106327,0.4022358876262743,0.41185692023912984,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
382,492,-0.8507256655188734,0.01094620619850499,0.8105009800657379,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
383,709,-1.0414328469214766,0.7726642033905281,0.7853065785236282,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
384,705,0.4842246042993502,0.4719834611784897,-0.3065080894103291,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
385,560,2.582003599727987,-1.225847671409028,-1.4634887332807875,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
386,611,0.6749317857019536,-1.225847671409028,-0.9425518305260326,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
387,730,2.2005892369227804,-1.225847671409028,1.5024046255771621,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
388,709,0.5795781950006519,-1.225847671409028,1.092592827787597,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
389,544,-1.7089079818305886,1.3629464680241303,-1.5793989434771978,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
390,712,-0.9460792562201751,1.1333278428303628,-0.2635796893254202,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
391,752,-0.0878969399084599,1.708752657038428,-0.49616244351189087,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
392,648,0.6749317857019536,0.8129448154652347,-0.39445713415250133,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
